    kworker/u8:1-84    [000] d..2.    20.129352: funcgraph_entry:        0.350 us   |                        irq_enter_rcu(); (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129353: funcgraph_entry:                   |                        __sysvec_irq_work() {
    kworker/u8:1-84    [000] d.h2.    20.129353: funcgraph_entry:                   |                          __wake_up() {
    kworker/u8:1-84    [000] d.h2.    20.129353: funcgraph_entry:        0.260 us   |                            _raw_spin_lock_irqsave(); (ret=0x86)
    kworker/u8:1-84    [000] d.h3.    20.129354: funcgraph_entry:        0.280 us   |                            __wake_up_common(); (ret=0x0)
    kworker/u8:1-84    [000] d.h3.    20.129355: funcgraph_entry:        0.280 us   |                            _raw_spin_unlock_irqrestore(); (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129355: funcgraph_exit:         2.040 us   |                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129355: funcgraph_entry:        0.270 us   |                          _raw_spin_lock(); (ret=0x0)
    kworker/u8:1-84    [000] d.h3.    20.129356: funcgraph_entry:        0.280 us   |                          _raw_spin_unlock(); (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129357: funcgraph_entry:                   |                          __wake_up() {
    kworker/u8:1-84    [000] d.h2.    20.129357: funcgraph_entry:        0.260 us   |                            _raw_spin_lock_irqsave(); (ret=0x86)
    kworker/u8:1-84    [000] d.h3.    20.129357: funcgraph_entry:                   |                            __wake_up_common() {
    kworker/u8:1-84    [000] d.h3.    20.129358: funcgraph_entry:                   |                              pollwake() {
    kworker/u8:1-84    [000] d.h3.    20.129358: funcgraph_entry:                   |                                default_wake_function() {
    kworker/u8:1-84    [000] d.h3.    20.129359: funcgraph_entry:                   |                                  try_to_wake_up() {
    kworker/u8:1-84    [000] d.h4.    20.129359: funcgraph_entry:        0.420 us   |                                    _raw_spin_lock_irqsave(); (ret=0x96)
    kworker/u8:1-84    [000] d.h5.    20.129360: funcgraph_entry:                   |                                    select_task_rq_fair() {
    kworker/u8:1-84    [000] d.h5.    20.129360: funcgraph_entry:        0.270 us   |                                      choose_idle_cpu(); (ret=0x0)
    kworker/u8:1-84    [000] d.h5.    20.129361: funcgraph_entry:        0.280 us   |                                      cpus_share_cache(); (ret=0xffff8900597f0000)
    kworker/u8:1-84    [000] d.h5.    20.129361: funcgraph_exit:         1.570 us   |                                    } (ret=0x0)
    kworker/u8:1-84    [000] d.h5.    20.129362: funcgraph_entry:                   |                                    ttwu_queue_wakelist() {
    kworker/u8:1-84    [000] d.h5.    20.129362: funcgraph_entry:        0.260 us   |                                      scx_allow_ttwu_queue(); (ret=0x1)
    kworker/u8:1-84    [000] d.h5.    20.129363: funcgraph_exit:         0.870 us   |                                    } (ret=0x0)
    kworker/u8:1-84    [000] d.h5.    20.129363: funcgraph_entry:                   |                                    raw_spin_rq_lock_nested.constprop.0() {
    kworker/u8:1-84    [000] d.h6.    20.129363: funcgraph_entry:        0.260 us   |                                      _raw_spin_lock(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129364: funcgraph_exit:         0.830 us   |                                    } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129364: funcgraph_entry:                   |                                    update_rq_clock() {
    kworker/u8:1-84    [000] d.h6.    20.129364: funcgraph_entry:        0.250 us   |                                      arch_scale_cpu_capacity(); (ret=0x400)
    kworker/u8:1-84    [000] d.h6.    20.129365: funcgraph_exit:         0.890 us   |                                    } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129365: funcgraph_entry:                   |                                    ttwu_do_activate() {
    kworker/u8:1-84    [000] d.h6.    20.129366: funcgraph_entry:                   |                                      enqueue_task() {
    kworker/u8:1-84    [000] d.h6.    20.129366: funcgraph_entry:                   |                                        enqueue_task_fair() {
